,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_sqrt,Sulfatos_sqr,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_sqrt,aleatorio2_log,Beneficio
4547,0.495,-0.55,5.0,0.209,0.99396,3.3,0.54,9.3,2,2.97,M,**,Reg 3,7.142857142857142,0.2337232022794763,0.6438724470033568,11.019756811290511,7.568030178355775,9.55246529936637,12.984593922534762,1.3289757914658957,1.7867349396540557,9.413190719336896,1.6213214315409623,1.3645593560288818,1.7909614587277665,0.9007415529247493,0.7961505062028983,328
4548,1.0,-1.03,9.4,0.307,0.99714,3.07,0.61,9.4,3,3.03,R,**,Reg 2,0.0,0.00045488922829783895,0.661341636610416,15.826751500297316,4.302267740204514,10.387658335212922,15.330058805195833,1.3421142890592044,1.6879934075685303,9.879599876929896,1.6300145765268128,1.6712221139600012,1.9017084890352183,0.03188736836569781,0.8229213172922324,398
4549,0.25,-0.49,8.1,-0.027,0.9958,2.69,3.38,6.1,2,2.61,MM,Desc,Reg 2,0.0,0.5588145681236067,0.9095685843010571,9.00025669986789,8.121636218764618,10.13725420090484,8.135006171088879,1.3366251242742884,1.5107815439241434,37.38870278449953,1.3130972752491872,1.3645593560288818,1.1962447706718238,1.393063276976766,1.1416302140816832,199
4550,-0.66,0.25,1.4,0.036,1.01217,3.03,0.61,16.9,3,3.37,R,**,Reg 2,7.142857142857142,0.3569876071640895,0.5879829161837524,3.2873638807030225,19.399560472804033,8.89515670887253,9.31916671601128,1.3995174707178701,1.6702251880137466,9.879599876929896,2.18558291272114,1.6712221139600012,2.5920270255609994,1.1133402528831602,0.7053445200460025,633
4551,-0.51,1.84,1.6,-0.559,0.9948,2.2,0.22,13.0,2,1.93,M,**,Reg 1,0.0,0.7972919903774262,0.62696359390554,4.035106057693259,125.97949060154707,8.931059228033531,1.3427313914737775,1.3324842260984386,1.245595720248285,7.424646681377046,1.9168890398404597,1.3645593560288818,0.39920159010729095,1.6640429798565943,0.7695374200272351,329
4552,0.28,0.41,-60.9,0.044,0.98671,3.28,0.45,15.2,3,6.53,M,**,Reg 3,0.0,0.6415031898557304,0.21053749823351764,9.236569311403342,23.41821007037371,1.2309266094084688,9.475291500121747,1.2974719185817827,1.778366374491193,8.830092430628156,2.0727467206605765,1.6712221139600012,14.11114539326688,1.4926037197201485,-0.3217564487033393,319
4553,1.51,1.07,3.3,0.271,0.96993,3.18,-0.85,10.0,2,2.52,M,***,Reg 2,0.0,0.8564497961366025,0.1416987089791062,21.56199658392064,50.91211647558858,9.239150108489817,14.445843991275234,1.2141740330139792,1.7359185028747153,2.4869452847766707,1.6812297676358767,1.3645593560288818,1.066252784494117,1.724685235353469,-0.7177677849480244,414
4554,1.46,1.94,34.9,-0.162,0.9983,4.75,-0.68,9.9,2,1.0,R,**,Reg 1,0.0,0.4678166055832951,0.36004826130343914,20.96058871197403,141.71015640011362,15.91712961805013,5.868357771897333,1.3468123053762104,2.31418311449286,3.0953769746015234,1.672802796586954,1.3645593560288818,1e-08,1.2745666138027099,0.21486110208023076,573
4555,-1.16,0.28,4.75,0.042,0.9928,1.31,-0.44,11.5,3,4.29,R,*,Reg 2,0.0,0.3437003226414197,0.29512305277900286,1.3477989229837497,20.096583377782547,9.506061886775985,9.43613871554967,1.3240846550555123,0.4731393768724368,4.067571986246336,1.8029139084611698,1.6712221139600012,4.994816557168209,1.0924145999087795,0.01600202112066367,552
4556,0.08,-0.66,17.2,-0.483,1.04751,3.23,0.43,8.8,2,1.72,B,**,Reg 1,0.0,0.8289514517062991,0.28051925568603553,7.718994685258597,6.649233937658228,11.954239119198144,1.9619086435892505,1.5120857419964853,1.7572706124191209,8.703046656889574,1.5771371239669638,1.3645593560288818,0.23929380403622752,1.696766473108764,-0.03475187368885617,694
4557,0.97,0.41,55.6,0.044,0.96467,3.28,0.47,5.8,3,4.68,R,*,Reg 1,0.0,0.3566236425843231,0.19310968179194643,15.516944527798417,23.41821007037371,21.270156657217466,9.475291500121747,1.1841557600104013,1.778366374491193,8.9580587948221,1.2804028461071502,1.6712221139600012,6.249125769084203,1.1127723003643784,-0.4081712968192818,366
4558,0.14,0.74,49.0,0.04,0.96932,3.74,-0.3,10.4,3,1.15,M,*,Reg 2,7.142857142857142,0.6469673659057795,0.770798034668996,8.159976502914683,34.529272201317355,19.479281207359154,9.397066990007234,1.2108058220244815,1.9618325522563025,4.695905008320822,1.714523511897222,1.6712221139600012,0.010402158103182315,1.498948668174705,0.9760818573422553,508
4559,1.72,0.26,9.55,0.474,0.9919,3.14,0.37,12.4,2,5.69,R,****,Reg 2,7.142857142857142,0.8159293531259599,0.09414653577156873,24.18079835231408,19.629173032280775,10.416747709476487,19.775330851361726,1.3202521212094263,1.7186458283496138,8.327432878406011,1.8721318274003516,1.3645593560288818,10.149901572483875,1.6833837341646682,-1.12669652466696,470
4560,1.57,0.34,-5.3,-0.463,1.0252,3.21,0.38,14.3,2,1.28,B,****,Reg 1,0.0,0.009722923617285884,0.7016332468953633,22.294914335403764,21.566660754236345,7.734207761741827,2.144304192838528,1.4441249129189244,1.7487610536068785,8.389459805785338,2.010447698938355,1.3645593560288818,0.03621274977879284,0.1822409051823815,0.8820634937863138,880
4561,-0.18,2.11,-8.3,0.297,0.9903,3.9,2.11,10.8,2,2.75,R,***,Reg 3,0.0,0.513634815526078,0.19745717575592348,5.94961817060442,173.09036643570087,7.240682199055063,15.081809160643472,1.3133551459968913,2.021748061547118,22.584069978327953,1.7471829366473857,1.3645593560288818,1.4133119932180886,1.3355454307847354,-0.38590539457898204,569
4562,-0.34,0.4,15.0,0.041,0.99268,3.16,1.37,7.5,2,1.0,R,**,Reg 2,7.142857142857142,0.7849253295666746,0.0543172017321536,4.97509564616209,23.144275190703553,11.501247446247614,9.416592720399747,1.3235755713782833,1.727303756136471,15.669356304850963,1.455996273583397,1.3645593560288818,1e-08,1.6510845543583854,-1.6768788295757096,685
4563,0.88,0.35,39.2,0.643,0.9938,3.3,0.53,10.0,2,4.24,MM,**,Reg 2,7.142857142857142,0.3061569621225314,0.8955128394419528,14.605897200542572,21.821923041342732,16.965370877725665,24.84919668088519,1.328304358559765,1.7867349396540557,9.347481430136115,1.6812297676358767,1.3645593560288818,4.844158747756709,1.0309961051104135,1.1260559909666419,457
4564,-0.99,-0.75,9.6,-0.444,0.95363,3.11,2.69,11.2,2,3.95,R,**,Reg 2,7.142857142857142,0.10103409061654056,0.2116999157414149,1.9118104148571564,5.981093565728933,10.426453206163687,2.3250880572457575,1.1124632288223928,1.7055765328222834,28.884715490890198,1.7792429725518608,1.3645593560288818,4.015838675971423,0.5919501548513488,-0.3162498728620122,766
4565,-0.01,0.44,6.5,0.503,0.9952,4.23,-0.88,9.5,3,1.58,R,*,Reg 1,0.0,0.22726361180022558,0.9480218270943811,7.080488946575546,24.259622371210728,9.833258407236208,20.604856761015704,1.334145214160436,2.140032508690803,2.3864794149875115,1.638661604787802,1.6712221139600012,0.15529780112410213,0.8881983263359209,1.1830383142303946,555
4566,-0.57,0.26,55.6,0.502,0.9926,3.37,0.44,10.4,2,1.45,R,**,Reg 1,0.0,0.6075379285808371,0.13964839289181796,3.7268223917767322,19.629173032280775,21.270156657217466,20.575968712699748,1.3232358556348731,1.8157212021368514,8.766454469951944,1.714523511897222,1.3645593560288818,0.09349707376380757,1.4525421298658312,-0.7323453084420194,433
4567,1.15,0.35,-97.8,0.314,1.02976,3.3,2.47,8.7,1,1.0,R,*,Reg 1,7.142857142857142,0.21629360499604078,0.623039369593964,17.42172033839398,21.821923041342732,1e-08,15.505039309448378,1.4588020087117837,1.7867349396540557,26.403677013802834,1.5681508768224235,0.9649150833430776,1e-08,0.8664808578312688,0.7632584351291295,346
4568,0.53,0.27,-4.0,0.404,0.98864,2.2,0.66,9.4,4,1.17,MM,Desc,Reg 1,0.0,0.6965328633098898,0.2845651038186694,11.324929159093257,19.861503278456823,7.953121415938836,17.843244315933045,1.3060827905345687,1.245595720248285,10.219653703625836,1.6300145765268128,1.9297524380738358,0.013357911969862087,1.5553217796655752,-0.02043106944225814,376
4569,-0.77,0.26,-8.9,0.052,0.99388,3.16,0.4,7.5,2,5.03,R,Desc,Reg 2,0.0,0.22903394010628464,0.45748659248320267,2.787675606548025,19.629173032280775,7.143929423975801,9.632713228706457,1.3286402022544257,1.727303756136471,8.514204103385508,1.455996273583397,1.3645593560288818,7.494293589295138,0.8916535008857365,0.45438356852701206,615
4570,1.76,-0.71,-10.2,-0.554,1.01196,3.0,0.58,13.5,4,3.27,R,*,Reg 1,7.142857142857142,0.7565339131776369,0.2912083189526833,24.696630320326324,6.269328811374686,6.9365309453417945,1.37986974256741,1.39876282986097,1.6567739751354462,9.678329352278423,1.9534035086585997,1.9297524380738358,2.3779182739739664,1.6209426854949873,0.002647508706023496,558
4571,0.46,0.42,42.1,0.269,0.99477,3.14,3.03,10.9,3,3.24,R,**,Reg 3,0.0,0.20893535258606766,0.34982981479270703,10.718752546459076,23.695387234266697,17.691196880842035,14.397491006839005,1.33235940133226,1.7186458283496138,32.93814821112902,1.7552528448709697,1.6712221139600012,2.315485155282091,0.8516033473965486,0.1860680344691051,598
4572,-0.63,0.16,-56.7,0.299,0.9958,3.08,2.16,10.2,2,1.9,R,*,Reg 3,0.0,0.06739282383944944,0.48138481341979467,3.4307877860207823,17.45021868830832,1.5270563778669628,15.131296971494663,1.3366251242742884,1.6924063150805821,23.096734515404574,1.6979582451334554,1.3645593560288818,0.37386599589039704,0.4832631171851781,0.5053053476681775,406
4573,0.21,-0.86,1.2,0.04,1.03216,3.57,-0.08,11.3,1,6.29,R,*,Reg 2,0.0,0.3623557613696361,0.8936798620221574,8.689936741216398,5.254959267378929,8.859326498506276,9.397066990007234,1.4663521791542806,1.896098971701005,5.7744239266617265,1.787168120432723,0.9649150833430776,12.91291811705386,1.1216836485304813,1.124006996487932,751
4574,-0.33,0.47,1.6,0.113,1.04364,3.34,2.24,9.2,2,2.67,R,**,Reg 1,0.0,0.8172068265883966,0.7854919843043344,5.033451416406281,25.131266472764896,8.931059228033531,10.875701091134268,1.5009456505652152,1.8033555694592915,23.928965450646892,1.6125814240087801,1.3645593560288818,1.2870588027539132,1.6847012895131177,0.9949662556949784,477
4575,-0.4,-0.87,7.0,0.038,0.99206,1.76,1.14,14.0,2,1.18,M,**,Reg 2,0.0,0.37112940458611854,0.2918645120449901,4.6321063097906015,5.193489298911863,9.92775996979379,9.358076323494435,1.3209359016799966,0.9461202248070532,13.776918204712503,1.9892478337851665,1.3645593560288818,0.014974212501989204,1.1351879815703139,0.0048984889783685115,585
4576,0.63,0.58,94.65,0.05,1.04487,2.5,0.54,9.2,4,4.95,R,**,Reg 1,0.0,0.7277342781504976,0.4971220491702709,12.219817140616463,28.603924131622485,33.47741982987982,9.593236208015819,1.5045131741180136,1.4138707289548496,9.413190719336896,1.6125814240087801,1.9297524380738358,7.199717302705673,1.5897836706269837,0.5374753790610667,447
4577,0.28,0.23,6.0,-0.539,0.994,3.15,-0.35,10.2,2,4.26,R,**,Reg 3,7.142857142857142,0.5243753543448991,0.20762362709623627,9.236569311403342,18.948361625083457,9.739208774645777,1.4943245094598123,1.3291434907809485,1.7229802304824466,4.466322036268514,1.6979582451334554,1.3645593560288818,4.904145024323732,1.3494412438116445,-0.3356947309518492,375
4578,0.35,-0.99,56.7,0.157,0.98516,3.11,0.53,9.0,3,1.77,B,*,Reg 2,0.0,0.9490221315843314,0.8681551760230145,9.799874213475514,4.509598587867072,21.57629159250405,11.819094089715756,1.290430184038793,1.7055765328222834,9.347481430136115,1.5949577356238895,1.6712221139600012,0.2736757904664399,1.8155201453182523,1.0950291332262392,831
4579,-0.99,0.46,1.45,0.039,0.9944,1.69,-0.53,9.5,5,1.0,M,*,Reg 3,7.142857142857142,0.917348819167041,0.49302659937741844,1.9118104148571564,24.837293088954297,8.904125559713275,9.37756152437213,1.3308170032660043,0.8892253597824558,3.6874638929452694,1.638661604787802,2.1575230219663686,1e-08,1.7849615842419335,0.5292025716807345,307
4580,1.18,-0.25,43.7,0.031,0.98987,2.06,1.11,12.4,2,2.28,R,**,Reg 2,0.0,0.29163175669661723,0.1503841689834613,17.749900901133742,10.771749455026212,18.098160398226316,9.222247330558064,1.3114829324720552,1.1587343179881326,13.539054209460327,1.8721318274003516,1.3645593560288818,0.7561513181000638,1.0062285356153455,-0.658268736712769,552
4581,0.26,0.85,62.7,-0.07,1.00741,2.31,-0.4,11.4,2,1.69,R,**,Reg 3,0.0,0.8356448937512176,0.9708143239469,9.078687318708582,39.30055349327412,23.284622945450312,7.372952990818979,1.3821037875181252,1.3098091475206675,4.242492754562229,1.795058279278665,1.3645593560288818,0.21977200096839808,1.7036043810541341,1.206796559369585,483
4582,0.26,0.68,1.4,0.02,0.99089,1.16,2.3,19.9,2,8.11,R,**,Reg 2,0.0,0.4513607363918577,0.5214601658014371,9.078687318708582,32.17560686262553,8.89515670887253,9.010807981213071,1.3159110387711448,0.01,24.56280485185994,2.3716455738271933,1.3645593560288818,23.326311297244622,1.2519410066907477,0.5852747574329306,645
4583,0.47,0.65,10.4,-0.164,0.9976,2.96,0.42,10.4,3,2.31,R,Desc,Reg 2,0.0,0.26950988601129433,0.7829145091579988,10.804328450393434,31.059639310169434,10.582355777914184,5.837554067378188,1.3439831931254627,1.6386672753694829,8.639868991441043,1.714523511897222,1.6712221139600012,0.7920071058247886,0.9672899037490231,0.9916794170618881,453
4584,2.07,-0.18,50.5,0.252,0.99974,2.74,0.62,8.7,1,1.45,R,Desc,Reg 3,0.0,0.9329510297174208,0.17355168579956293,28.878914604007676,11.696529863283862,19.879383826556815,13.989763397452771,1.352576766997364,1.5352679994420837,9.947150347041404,1.5681508768224235,0.9649150833430776,0.09349707376380757,1.8000795035998485,-0.514966963559974,350
4585,-2.05,0.28,7.25,0.724,0.99238,2.51,0.37,9.8,3,1.87,R,***,Reg 2,0.0,0.5701081107679914,0.24027174099336457,1e-08,20.096583377782547,9.975180224810263,27.48623020286528,1.3223002857657236,1.4191362970219363,8.327432878406011,1.6643331580405663,1.6712221139600012,0.349360943266227,1.4070736903240688,-0.18963679980777032,841
4586,0.22,0.34,1.4,0.023,0.97857,4.17,0.7,11.7,2,1.66,R,**,Reg 2,0.0,0.1142374074664293,0.5389688701940674,8.76700635337258,21.566660754236345,8.89515670887253,9.06823008121824,1.2591246162979362,2.119017411508116,10.495839422031727,1.8185233657983146,1.3645593560288818,0.20108073949329203,0.6294999306874928,0.6183010501633007,407
4587,0.26,-0.87,-33.8,0.055,1.03343,2.01,0.5,9.0,1,1.84,R,*,Reg 3,7.142857142857142,0.3404611131139288,0.7485672369158024,9.078687318708582,5.193489298911863,3.70259512347132,9.692080745422986,1.4703007484763413,1.1260898112647781,9.151734448216825,1.5949577356238895,0.9649150833430776,0.32568643223478017,1.0872522319918172,0.9468156545106023,522
4588,1.26,1.42,72.4,-0.137,1.04695,4.08,0.65,16.1,4,1.78,R,**,Reg 2,0.0,0.7838880534687779,0.6600755148191779,18.640020141969377,76.85552692430467,26.18407412877492,6.2602434340125335,1.5104889384720344,2.087098049519048,10.151182643058968,2.1332271294571106,1.9297524380738358,0.28082903495005684,1.649993016839376,0.8210049441136456,466
4589,0.52,1.38,3.0,0.094,0.94722,3.36,0.62,9.1,3,3.31,R,**,Reg 1,0.0,0.928509460114335,0.9232286435153566,11.237311745132136,73.32205909245815,9.184401508413359,10.48045529905671,1.0634990122456598,1.8116087029376617,9.947150347041404,1.603793787786427,1.6712221139600012,2.4624543858184818,1.795788758381664,1.1565370884272488,552
4590,0.1,0.35,4.9,-0.309,0.97842,4.17,0.79,9.7,2,2.38,R,*,Reg 2,0.0,0.735009495958217,0.0012890967389587171,7.864627617792783,21.821923041342732,9.533890376431202,3.8202571418375264,1.2583843758244773,2.119017411508116,11.130720923854673,1.6558201972549538,1.3645593560288818,0.8789004944875145,1.5977122684197085,-5.434527887258718,687
4591,0.17,1.34,1.5,0.028,0.9922,3.3,1.43,10.8,3,2.14,B,**,Reg 2,0.0,0.9087677123091483,0.7280713968688155,8.38506080930294,69.95104405247129,8.913098929853687,9.164338876375055,1.3215333397426032,1.7867349396540557,16.18305865163906,1.7471829366473857,1.6712221139600012,0.5998059142218048,1.776592000582679,0.9190529173092494,762
4592,0.22,-0.35,2.0,0.553,0.99225,3.37,0.58,10.1,1,3.86,B,****,Reg 1,0.0,0.4187624927587519,0.8883565213448239,8.76700635337258,9.576021533701498,9.003081192739762,22.075096742510812,1.3217465142462417,1.8157212021368514,9.678329352278423,1.6896147096012255,0.9649150833430776,3.7745541163687695,1.2058680494680096,1.1180323850268183,886
4593,0.42,0.41,48.7,0.433,0.9951,2.08,0.52,11.0,5,3.78,R,**,Reg 1,0.0,0.34476970312833755,0.09090995563360182,10.37985144743291,23.41821007037371,19.399748767884148,18.631632768044664,1.3337305486815805,1.1715374523859894,9.282002288549178,1.7632858204906776,2.1575230219663686,3.5663541554225446,1.0941135366652914,-1.1616877588703882,493
4594,1.62,0.38,7.2,0.058,1.00002,3.09,1.1,14.0,3,3.1,B,***,Reg 1,0.0,0.913979053126516,0.07422212571905429,22.91503604926235,22.605981020997355,9.965687135207626,9.751630644956208,1.3536891165047695,1.6968077459318867,13.460226506270617,1.9892478337851665,1.6712221139600012,2.035112206890459,1.7816795707637747,-1.36454921752874,820
4595,2.13,0.36,-36.2,-0.004,0.94039,3.7,0.68,7.7,1,1.97,R,**,Reg 3,0.0,0.36717646435475504,0.8687131369752998,29.72615691698951,22.080206604480747,3.430121154028984,8.55799696257257,1.0025731860025104,1.9465655390387488,10.3572862676011,1.4752809289489368,0.9649150833430776,0.4342743359851637,1.1291236340488258,1.095671640264514,644
4596,0.5,0.28,-48.3,-0.431,1.00597,4.14,0.6,14.2,3,2.5,R,**,Reg 2,0.0,0.04931678821582608,0.7064904627636945,11.063097672223275,20.096583377782547,2.214980450230442,2.452997349802516,1.376703818338589,2.1084313164732467,9.812279554432232,2.0034060034977124,1.6712221139600012,1.038380782845733,0.4132207636133467,0.8889625841955515,500
4597,0.24,0.48,6.8,0.458,0.94649,2.28,0.13,10.0,4,1.27,B,***,Reg 2,0.0,0.5189104650005761,0.10497398934829039,8.922166332698326,25.42871931587405,9.8899051131747,19.324956696634032,1.0574746898975702,1.2926127915734742,6.907830905454485,1.6812297676358767,1.9297524380738358,0.033673625254750754,1.3423888955832668,-1.017812360703421,756
4598,-0.96,0.78,1.0,0.078,0.99455,3.25,0.88,17.0,2,5.36,B,***,Reg 1,14.285714285714285,0.9502798625445363,0.327174402187823,2.021549404733335,36.19327446871926,8.823568596934765,10.153290869381992,1.3314429459325603,1.7657391619181761,11.784244382398727,2.1920394621663344,1.3645593560288818,8.771849814529737,1.8167229991786018,0.1191102704873439,690
4599,-2.05,0.51,13.6,0.05,1.0739,3.72,0.52,9.6,3,4.34,B,****,Reg 2,0.0,0.24028914456784134,0.36592050230664186,1e-08,26.34236887160916,11.217535472075244,9.593236208015819,1.5821884576735137,1.9542139546203343,9.282002288549178,1.6472632425698037,1.6712221139600012,5.1477814265594946,0.9133147673557402,0.2310401006795081,729
4600,0.18,1.3,22.5,0.033,0.95748,3.0,1.49,14.3,4,1.84,B,***,Reg 3,0.0,0.44363171273464774,0.6335853811433233,8.460769414774614,66.73501296329634,13.081465672785642,9.26095429046712,1.1390208022853174,1.6567739751354462,16.70504631252544,2.010447698938355,1.9297524380738358,0.32568643223478017,1.2411718243539438,0.7800440780500068,970
4601,0.16,-0.34,2.6,0.119,0.99047,2.01,2.03,11.2,2,5.98,M,*,Reg 2,7.142857142857142,0.8437844032109991,0.6184470291955613,8.309692455502395,9.689363009506582,9.11165645575969,11.002035408596091,1.3140931200001251,1.1260898112647781,21.775774394925087,1.7792429725518608,1.3645593560288818,11.443878630589456,1.7118827657541702,0.7558600076413274,375
4602,1.68,-0.52,6.9,-0.264,0.97294,3.44,0.6,10.5,3,6.34,B,*,Reg 3,0.0,0.8570695771693848,0.13585728790196605,23.670410411039864,7.839948214193631,9.908823502884902,4.4007191042120635,1.2303971390894959,1.8442519413567127,9.812279554432232,1.722746414352453,1.6712221139600012,13.158165385636643,1.7253092860947479,-0.7598724931748679,596
4603,0.36,0.43,43.6,0.053,0.9982,2.83,2.02,9.5,4,1.43,B,****,Reg 3,0.0,0.4172615088435655,0.9784042373991855,9.881707349027474,23.97584505795192,18.07258959939965,9.65248213618789,1.3464092372577194,1.5783866294666968,21.67577311126202,1.638661604787802,1.9297524380738358,0.08537350554240401,1.2037041547787701,1.214584421341905,689
4604,1.89,1.51,-48.2,0.046,0.95497,3.06,2.18,10.8,5,2.77,B,**,Reg 1,0.0,0.543098345145418,0.6938984916891888,26.410682026025665,85.44096030362157,2.223938303464639,9.514525343723465,1.1219216309281417,1.6835689331491608,23.303411363532103,1.7471829366473857,2.1575230219663686,1.445798114826048,1.373328394664181,0.870978002514403,513
4605,0.34,1.82,6.3,0.578,0.99481,3.18,1.16,9.6,2,1.97,B,**,Reg 1,14.285714285714285,0.13998313030199327,0.14878537719658314,9.71838132959468,123.04943447602149,9.795584322603977,22.829214943330264,1.3325258265593103,1.7359185028747153,13.936644939616492,1.6472632425698037,1.3645593560288818,0.4342743359851637,0.6969251535683797,-0.6689586040288822,624
4606,-0.93,0.29,19.6,0.093,0.9952,2.05,0.46,5.4,2,1.38,R,**,Reg 1,0.0,0.6613143971906579,0.44890736470962866,2.134350659649656,20.334445877429346,12.458390467000687,10.459855536521463,1.334145214160436,1.15227940550615,8.893960538918206,1.235465137936272,1.3645593560288818,0.06667952697474616,1.5154818633605853,0.4354516261531377,647
4607,0.29,0.49,72.6,0.034,0.98024,3.18,0.38,12.7,4,2.22,M,***,Reg 2,14.285714285714285,0.03975861952587312,0.9427101952788655,9.316020685257413,25.729692801047534,26.24564627007008,9.280338167557764,1.267279135702011,1.7359185028747153,8.389459805785338,1.8946426008915056,1.9297524380738358,0.6869313674287858,0.37087544915617987,1.1774195708946493,668
4608,1.675,1.32,6.4,0.952,0.99892,2.66,-2.32,12.3,1,1.0,B,**,Reg 3,0.0,0.5702826334757819,0.033567240221568984,23.6069947015106,68.324108714551,9.81441232632075,35.62283757222379,1.349303286815077,1.4958972890784885,1e-08,1.86456784372399,0.9649150833430776,1e-08,1.4072891033143053,-2.1584188391584274,656
4609,0.55,0.15,9.8,-0.427,0.9957,3.36,0.28,2.2,2,6.36,MM,*,Reg 2,7.142857142857142,0.8995061907051302,0.3293466544096254,11.501184742028881,17.246094481452428,10.465320385909196,2.4930430569565365,1.3362127639906485,1.8116087029376617,7.779547174614929,0.7886161150703788,1.3645593560288818,13.256910269864099,1.7675143046485384,0.12572820062042786,254
4610,-1.09,-0.55,-51.6,0.046,0.9946,3.55,0.66,17.2,2,1.28,R,*,Reg 1,0.0,0.6242623643844614,0.6040903555159106,1.5681301405598222,7.568030178355775,1.9295126019647775,9.514525343723465,1.3316513974409478,1.888215169896158,10.219653703625836,2.2048958420583435,1.3645593560288818,0.03621274977879284,1.4724046129524784,0.7323714029022065,407
4611,0.32,0.04,7.5,-0.243,0.9949,2.33,0.2,9.8,1,1.0,M,Desc,Reg 2,0.0,0.2223042231055553,0.2982255110673273,9.556416316846391,15.15233343626117,10.022713462318524,4.685644830205332,1.3329000554963921,1.32114903988477,7.308187697875146,1.6643331580405663,0.9649150833430776,1e-08,0.8784466587148636,0.0264603454313561,346
4612,0.29,0.17,12.2,0.417,0.99903,2.44,0.54,7.9,3,1.38,M,*,Reg 1,0.0,0.7854563019780809,0.43159162344609225,9.316020685257413,17.65675890256051,10.937366628845343,18.19455229417795,1.3497437970346233,1.3818560309295693,9.413190719336896,1.4943167301319147,1.6712221139600012,0.06667952697474616,1.651643023564195,0.396112939891274,314
4613,-0.02,2.05,61.6,0.028,0.97494,3.28,0.51,11.8,2,2.23,R,***,Reg 3,0.0,0.45155777622300186,0.3965517217771548,7.011245122855285,161.2917744015012,22.966557059030947,9.164338876375055,1.2408317920654115,1.778366374491193,9.21675329457608,1.826278064060969,1.3645593560288818,0.6982373198760198,1.2522143401432597,0.31143510441396804,632
4614,0.21,1.1,62.3,0.042,0.9958,3.26,-1.7,3.0,3,2.57,R,***,Reg 1,0.0,0.5271234611692571,0.7836126655672894,8.689936741216398,52.74138015267901,23.16870954233439,9.43613871554967,1.3366251242742884,1.7699582422366125,0.44247674165271583,0.9208854757653065,1.6712221139600012,1.1375477306009283,1.3529737391547196,0.9925707849349321,570
4615,1.17,1.07,-19.0,0.068,0.94695,3.49,0.47,12.2,3,1.62,B,***,Reg 1,0.0,0.9217175546491585,0.025064270855279513,17.640167128549358,50.91211647558858,5.612937853241557,9.9514475192986,1.0612827814814367,1.8643637466565055,8.9580587948221,1.8569730500289119,1.6712221139600012,0.17745101111516515,1.7892075909147729,-2.450747821214921,792
4616,-0.61,1.9,-59.4,-0.156,0.98488,3.78,1.16,12.5,2,2.95,B,*,Reg 2,0.0,0.42144621929642667,0.14444941841463665,3.528104981254924,135.19496745893426,1.3330266082668665,5.96125523963261,1.2891457622491196,1.9769816712381885,13.936644939616492,1.8796653730069162,1.3645593560288818,1.7547840411521474,1.2097273987529225,-0.698538473162951,842
4617,-0.43,0.38,38.7,-0.397,0.96816,3.14,0.16,13.2,3,6.66,B,***,Reg 3,0.0,0.3262700342217413,0.8201397760148584,4.465205039165075,22.605981020997355,16.84176502528357,2.8037208868908046,1.204322028481354,1.7186458283496138,7.078031502237439,1.9315776613152726,1.6712221139600012,14.782379084887829,1.0643406358276208,1.0381319660907582,596
4618,0.43,0.61,11.8,-0.467,0.9974,3.11,0.45,4.5,3,3.22,R,*,Reg 2,0.0,0.9154617423165916,0.9446909018088238,10.464066344682761,29.631658255803234,10.85796916707521,2.1071766107515515,1.3431715845886592,1.7055765328222834,8.830092430628156,1.12782759729191,1.6712221139600012,2.2743244881501314,1.783124393265084,1.1795184922919195,312
4619,0.18,0.32,7.2,-0.429,0.96877,3.42,0.44,10.4,2,1.33,MM,Desc,Reg 3,0.0,0.41452277203179455,0.13138152983910756,8.460769414774614,21.065059055830158,9.965687135207626,2.472979673864706,1.2077446253075617,1.836145539040512,8.766454469951944,1.714523511897222,1.3645593560288818,0.05029260838687582,1.1997457951918444,-0.793377440973364,387
4620,0.25,-0.13,-77.15,0.242,0.96644,3.35,0.52,15.1,2,1.0,B,****,Reg 2,0.0,0.989635443667874,0.07383564672216902,9.00025669986789,12.405309349650556,0.38555038824263593,13.752659369475927,1.1945109706521042,1.8074868467653262,9.282002288549178,2.065917382833429,1.3645593560288818,1e-08,1.8539671970357767,-1.3697714272210626,1143
4621,1.13,0.54,1.2,0.122,0.98226,3.69,0.31,8.7,3,2.85,R,***,Reg 3,0.0,0.08680593462879382,0.9371929541802407,17.204634554923107,27.288845700331397,8.859326498506276,11.065476141552038,1.276936927475483,1.942730039517431,7.96010441402072,1.5681508768224235,1.6712221139600012,1.579433897225543,0.5486162246373396,1.1715497093193015,643
4622,-1.06,0.43,41.7,0.047,0.97194,3.5,0.48,9.5,2,1.07,B,*,Reg 3,0.0,0.527558525004872,0.8383157564899789,1.667661580302188,23.97584505795192,17.590179089443406,9.534172662660437,1.2250786818311528,1.8683601288768978,9.022387198339834,1.638661604787802,1.3645593560288818,0.0022704386041231756,1.3535321373904212,1.0600525886445709,839
